BIOEC_BAG,BIOEC_MMC,data_type,sectors,skill_category,keyword_en_ori,keyword_en_mod,keyword_en_minusc,keyword_es,keyword_es_minusc,keyword_pt_minusc,keyword_top,source,Comment,hub_challenge
,0,,,,,,tswana,setsuana,setsuana,tsuana,,unesco,,
,0,,,,,,tundra,tundra,tundra,tundra,,unesco,,
,0,,,,,,tungsten,tungsteno,tungsteno,tungstênio,,unesco,,
,0,,,,,,tungusic languages,lengua tungús,lengua tungús,línguas tungusicas,,unesco,,
,0,,,,,,tunisia,túnez,túnez,Tunísia,,unesco,,
,0,,,,,,turbidity,turbiedad,turbiedad,turbidez,,ipbes,,
,0,,,,,,turbines,turbina,turbina,turbinas,,unesco,,
,0,,,,,,turkish,turco,turco,turco,,unesco,,
,0,,,,,,turkmen,turkmenistano,turkmenistano,turcomano,,unesco,,
,0,,,,,,turkmen ssr,rss de turkmenistán,rss de turkmenistán,ssr turcomano,,unesco,,
,0,,,,,,turkmenistan,turkmenistán,turkmenistán,Turquemenistão,,unesco,,
,0,,,,,,turks and caicos islands,islas turcas y caicos,islas turcas y caicos,Ilhas Turcas e Caicos,,unesco,,
,0,,,,,,tutoring,tutoría (educación),tutoría (educación),aulas particulares,,unesco,,
,0,,,,,,tuvalu,tuvalu,tuvalu,Tuvalu,,unesco,,
,0,,,,,,tv/radio equipment,equipamiento de radio/tv,equipamiento de radio/tv,equipamento de tv/rádio,,unesco,,
,0,,,,,,tv/radio personnel,personal de radio/tv,personal de radio/tv,pessoal de tv/rádio,,unesco,,
,0,,,,,,tv/radio personnel training,formación de personal de radio/tv,formación de personal de radio/tv,treinamento de pessoal de tv/rádio,,unesco,,
,0,,,,,,tv/radio producers,productor de radio/tv,productor de radio/tv,produtores de TV/rádio,,unesco,,
,0,,,,,,typesetting,composición,composición,composição tipográfica,,unesco,,
,0,,,,,,typology,tipología,tipología,tipologia,,unesco,,
,0,,,,,,türkiye,türkiye,türkiye,turco,,unesco,,
,0,,,,,,uganda,uganda,uganda,Uganda,,unesco,,
,0,,,,,,uk,reino unido,reino unido,Reino Unido,,unesco,,
,0,,,,,,ukraine,ucrania,ucrania,Ucrânia,,unesco,,
,0,,,,,,ukrainian,ucraniano,ucraniano,ucraniano,,unesco,,
,0,,,,,,ukrainian ssr,rss de ucrania,rss de ucrania,RSS ucraniano,,unesco,,
,0,,,,,,ultraviolet radiation,radiación ultravioleta,radiación ultravioleta,radiação ultravioleta,,unesco,,
,0,,,,,,uncertainty,incertidumbre,incertidumbre,incerteza,,ipbes,,
,0,,,,,,uncertainty_1,incertidumbre_1,incertidumbre_1,incerteza_1,,ipbes,,
,0,,,,,,uncertainty_2,incertidumbre_2,incertidumbre_2,incerteza_2,,ipbes,,
,0,,,,,,uncertainty_3,incertidumbre_3,incertidumbre_3,incerteza_3,,ipbes,,
,0,,,,,,uncertainty_4,incertidumbre_4,incertidumbre_4,incerteza_4,,ipbes,,
,0,,,,,,uncertainty_5,incertidumbre_5,incertidumbre_5,incerteza_5,,ipbes,,
,0,,,,,,uncommonly taught languages,lengua menos enseñada,lengua menos enseñada,línguas raramente ensinadas,,unesco,,
,0,,,,,,unconscious,inconsciente,inconsciente,inconsciente,,unesco,,
,0,,,,,,underdevelopment,subdesarrollo,subdesarrollo,em desenvolvimento,,unesco,,
,0,,,,,,underemployment,subempleo,subempleo,subemprego,,unesco,,
,0,,,,,,undergraduates,estudiante no diplomado,estudiante no diplomado,estudantes de graduação,,unesco,,
,0,,,,,,underground press,prensa marginal,prensa marginal,imprensa subterrânea,,unesco,,
,0,,,,,,underwater archaeology,arqueología subacuática,arqueología subacuática,arqueologia subaquática,,unesco,,
,0,,,,,,underwater technology,tecnología subacuática,tecnología subacuática,tecnologia subaquática,,unesco,,
,0,,,,,,unemployed,desempleado,desempleado,desempregado,,unesco,,
,0,,,,,,unemployment,desempleo,desempleo,desemprego,,unesco,,
,0,,,,,,unesco awards and honours,premios y honores unesco,premios y honores unesco,prêmios e homenagens da unesco,,unesco,,
,0,,,,,,unesco clubs,clubs unesco,clubs unesco,clubes da unesco,,unesco,,
,0,,,,,,unesco coupons,bonos unesco,bonos unesco,cupons da unesco,,unesco,,
,0,,,,,,united arab emirates,emiratos arabes unidos,emiratos arabes unidos,Emirados Árabes Unidos,,unesco,,
,0,,,,,,united states virgin islands,islas vírgenes estadounidenses,islas vírgenes estadounidenses,ilhas virgens dos estados unidos,,unesco,,
,0,,,,,,units of analysis,unidades de análisis,unidades de análisis,unidades de análise,,ipbes,,
,0,,,,,,units of analysis_1,unidades de análisis_1,unidades de análisis_1,unidades de análise_1,,ipbes,,
,0,,,,,,units of analysis_2,unidades de análisis_2,unidades de análisis_2,unidades de análise_2,,ipbes,,
,0,,,,,,units of analysis_3,unidades de análisis_3,unidades de análisis_3,unidades de análise_3,,ipbes,,
,0,,,,,,units of analysis_4,unidades de análisis_4,unidades de análisis_4,unidades de análise_4,,ipbes,,
,0,,,,,,units of analysis_5,unidades de análisis_5,unidades de análisis_5,unidades de análise_5,,ipbes,,
,0,,,,,,universal culture,cultura universal,cultura universal,cultura universal,,unesco,,
,0,,,,,,universal education,educación universal,educación universal,educação universal,,unesco,,
,0,,,,,,universe,universo,universo,universo,,unesco,,
,0,,,,,,universities,universidad,universidad,universidades,,unesco,,
,0,,,,,,university campuses,ciudad universitaria,ciudad universitaria,campi universitários,,unesco,,
,0,,,,,,university cooperation,cooperación universitaria,cooperación universitaria,cooperação universitária,,unesco,,
,0,,,,,,university courses,curso universitario,curso universitario,cursos universitários,,unesco,,
,0,,,,,,university curriculum,plan de estudios universitarios,plan de estudios universitarios,currículo universitário,,unesco,,
,0,,,,,,university extension,extensión universitaria,extensión universitaria,extensão universitária,,unesco,,
,0,,,,,,university laboratories,laboratorio universitario,laboratorio universitario,laboratórios universitários,,unesco,,
,0,,,,,,university ranking,clasificación académica de universidades,clasificación académica de universidades,classificação universitária,,unesco,,
,0,,,,,,university students,estudiante universitario,estudiante universitario,Estudantes universitários,,unesco,,
,0,,,,,,unpredictability,imprevisibilidad,imprevisibilidad,imprevisibilidade,,ipbes,,
,0,,,,,,unresolved (certainty term (q.v.)),no resuelto (término de certeza (q.v.)),no resuelto (término de certeza (q.v.)),não resolvido (termo de certeza (q.v.)),,ipbes,,
,0,,,,,,unsaturated soils,suelo no saturado,suelo no saturado,solos não saturados,,unesco,,
,0,,,,,,unskilled workers,trabajador no cualificado,trabajador no cualificado,trabalhadores não qualificados,,unesco,,
,0,,,,,,unwritten languages,lengua no escrita,lengua no escrita,línguas não escritas,,unesco,,
,0,,,,,,upanishad,upanishad,upanishad,upanishad,,ipbes,,
,0,,,,,,upper class,clase alta,clase alta,classe alta,,unesco,,
,0,,,,,,upper secondary education,enseñanza secundaria (2o nivel),enseñanza secundaria (2o nivel),Educação secundária superior,,unesco,,
,0,,,,,,upscaling_1,ampliación_1,ampliación_1,upscaling_1,,ipbes,,
,0,,,,,,upwelling,surgencia,surgencia,ressurgência,,ipbes,,
,0,,,,,,uralic languages,lengua urálica,lengua urálica,línguas urálicas,,unesco,,
,0,,,,,,uranium,uranio,uranio,urânio,,unesco,,
,0,,,,,,urban,urbano,urbano,urbano,,ipbes,,
,0,,,,,,urban areas,zona urbana,zona urbana,áreas urbanas,,unesco,,
,0,,,,,,urban decentralization,descentralización urbana,descentralización urbana,descentralização urbana,,unesco,,
,0,,,,,,urban design,diseño urbano,diseño urbano,design urbano,,unesco,,
,0,,,,,,urban development,desarrollo urbano,desarrollo urbano,desenvolvimento Urbano,,unesco,,
,0,,,,,,urban ecosystems,ecosistemas urbanos,ecosistemas urbanos,ecossistemas urbanos,,ipbes,,
,0,,,,,,urban education,educación urbana,educación urbana,educação urbana,,unesco,,
,0,,,,,,urban environment,medio urbano,medio urbano,ambiente urbano,,unesco,,
,0,,,,,,urban heat island effect,efecto isla de calor urbano,efecto isla de calor urbano,efeito de ilha de calor urbano,,ipbes,,
,0,,,,,,urban metabolism,metabolismo urbano,metabolismo urbano,metabolismo urbano,,ipbes,,
,0,,,,,,urban planning,planificación urbana,planificación urbana,planejamento urbano,,unesco,,
,0,,,,,,urban population,población urbana,población urbana,população urbana,,unesco,,
,0,,,,,,urban renewal,renovación urbana,renovación urbana,renovação urbana,,unesco,,
,0,,,,,,urban sociology,sociología urbana,sociología urbana,sociologia urbana,,unesco,,
,0,,,,,,urban spaces,espacio urbano,espacio urbano,espaços urbanos,,unesco,,
,0,,,,,,urban traffic,tráfico urbano,tráfico urbano,tráfego urbano,,unesco,,
,0,,,,,,urban transport,transporte urbano,transporte urbano,transporte urbano,,unesco,,
,0,,,,,,urban warfare,guerra urbana,guerra urbana,Guerra urbana,,unesco,,
,0,,,,,,urban youth,joven urbano,joven urbano,juventude urbana,,unesco,,
,0,,,,,,urbanization,urbanización,urbanización,urbanização,,unesco,,
,0,,,,,,urbanization_1,urbanización_1,urbanización_1,urbanização_1,,ipbes,,
,0,,,,,,urbanization_1_check,urbanización_1_check,urbanización_1_check,urbanização_1_check,,ipbes,,
,0,,,,,,urdu,urdu,urdu,urdu,,unesco,,
,0,,,,,,uruguay,uruguay,uruguay,Uruguai,,unesco,,
,0,,,,,,usa,estados unidos,estados unidos,EUA,,unesco,,
,0,,,,,,users,usuarios,usuarios,Usuários,,ipbes,,
,0,,,,,,ussr,urss,urss,URSS,,unesco,,
,0,,,,,,usufruct right,derecho de usufructo,derecho de usufructo,direito de usufruto,,ipbes,,
,0,,,,,,utopia,utopía,utopía,utopia,,unesco,,
,0,,,,,,uzbek,uzbeko,uzbeko,uzbeque,,unesco,,
,0,,,,,,uzbek ssr,rss de uzbekistán,rss de uzbekistán,ssr uzbeque,,unesco,,
,0,,,,,,uzbekistan,uzbekistán,uzbekistán,Uzbequistão,,unesco,,
,0,,,,,,vaccination,vacunación,vacunación,vacinação,,unesco,,
,0,,,,,,validation (of models)_1,validación (de modelos)_1,validación (de modelos)_1,validação (de modelos)_1,,ipbes,,
,0,,,,,,validation (of models)_2,validación (de modelos)_2,validación (de modelos)_2,validação (de modelos)_2,,ipbes,,
,0,,,,,,valleys,valle,valle,vales,,unesco,,
,0,,,,,,valuation,valuación,valuación,avaliação,,ipbes,,
,0,,,,,,valuation approach,enfoque de valoración,enfoque de valoración,abordagem de avaliação,,ipbes,,
,0,,,,,,valuation methods,métodos de valoración,métodos de valoración,métodos de avaliação,,ipbes,,
,0,,,,,,value (as importance)_1,valor (como importancia)_1,valor (como importancia)_1,valor (como importância)_1,,ipbes,,
,0,,,,,,value (as importance)_2,valor (como importancia)_2,valor (como importancia)_2,valor (como importância)_2,,ipbes,,
,0,,,,,,value (as measure)_1,valor (como medida)_1,valor (como medida)_1,valor (como medida)_1,,ipbes,,
,0,,,,,,value (as preference)_1,valor (como preferencia)_1,valor (como preferencia)_1,valor (como preferência)_1,,ipbes,,
,0,,,,,,value (as principle)_1,valor (como principio)_1,valor (como principio)_1,valor (como princípio)_1,,ipbes,,
,0,,,,,,value change,cambio de valor,cambio de valor,mudança de valor,,ipbes,,
,0,,,,,,value expression,expresión de valor,expresión de valor,expressão de valor,,ipbes,,
,0,,,,,,value formation,formación de valor,formación de valor,formação de valor,,ipbes,,
,0,,,,,,value indicators,indicadores de valor,indicadores de valor,indicadores de valor,,ipbes,,
,0,,,,,,value judgment,juicio de valor,juicio de valor,julgamento de valor,,unesco,,
,0,,,,,,value monism,monismo de valores,monismo de valores,valorizar o monismo,,ipbes,,
,0,,,,,,value pluralism,valorar el pluralismo,valorar el pluralismo,valorizar o pluralismo,,ipbes,,
,0,,,,,,value systems,sistema de valores,sistema de valores,sistemas de valores,,unesco,,
,0,,,,,,value systems_1,sistemas de valores_1,sistemas de valores_1,sistemas de valores_1,,ipbes,,
,0,,,,,,value systems_2,sistemas de valores_2,sistemas de valores_2,sistemas de valores_2,,ipbes,,
,0,,,,,,value-articulating institution,institución articuladora de valores,institución articuladora de valores,instituição articuladora de valor,,ipbes,,
,0,,,,,,values,valores,valores,valores,,ipbes,,
,0,,,,,,values of nature_2,valores de la naturaleza_2,valores de la naturaleza_2,valores da natureza_2,,ipbes,,
,0,,,,,,values_1,valores_1,valores_1,valores_1,,ipbes,,
,0,,,,,,values_2,valores_2,valores_2,valores_2,,ipbes,,
,0,,,,,,values_3,valores_3,valores_3,valores_3,,ipbes,,
,0,,,,,,values_4,valores_4,valores_4,valores_4,,ipbes,,
,0,,,,,,values_5,valores_5,valores_5,valores_5,,ipbes,,
,0,,,,,,valuing,valorando,valorando,valorizando,,ipbes,,
,0,,,,,,vandalism,vandalismo,vandalismo,vandalismo,,unesco,,
,0,,,,,,vanuatu,vanuatu,vanuatu,vanuatu,,unesco,,
,0,,,,,,variance analysis,análisis de variancia,análisis de variancia,análise de variação,,unesco,,
,0,,,,,,macroecology,macroecología,macroecología,macroecologia,,ipbes,,
,0,,,,,,vector,vector,vector,vetor,,ipbes,,
,0,,,,,,vector-borne pathogens,patógenos transmitidos por vectores,patógenos transmitidos por vectores,patógenos transmitidos por vetores,,ipbes,,
,0,,,,,,vector_ias,vector_ias,vector_ias,vetor_ias,,ipbes,,
,0,,,,,,vehicles,vehículo,vehículo,veículos,,unesco,,
,0,,,,,,venereal diseases,enfermedad venérea,enfermedad venérea,doenças venéreas,,unesco,,
,0,,,,,,venezuela,venezuela,venezuela,Venezuela,,unesco,,
,0,,,,,,verbal learning,aprendizaje verbal,aprendizaje verbal,aprendizagem verbal,,unesco,,
,0,,,,,,veterinary education,enseñanza de la veterinaria,enseñanza de la veterinaria,educação veterinária,,unesco,,
,0,,,,,,veterinary medicine,veterinaria,veterinaria,Medicina veterinária,,unesco,,
,0,,,,,,video games,vídeojuego,vídeojuego,jogos de vídeo,,unesco,,
,0,,,,,,video record industry,industria del vídeo,industria del vídeo,indústria de gravação de vídeo,,unesco,,
,0,,,,,,video recordings,grabación en vídeo,grabación en vídeo,gravações de vídeo,,unesco,,
,0,,,,,,videotex,videotex,videotex,videotexto,,unesco,,
,0,,,,,,viet nam,viet nam,viet nam,Vietnã,,unesco,,
,0,,,,,,vietnamese,vietnamita,vietnamita,vietnamita,,unesco,,
,0,,,,,,violence,violencia,violencia,violência,,unesco,,
,0,,,,,,virology,virología,virología,virologia,,unesco,,
,0,,,,,,virtual water,agua virtual,agua virtual,água virtual,,ipbes,,
,0,,,,,,virtual water balance,balance hídrico virtual,balance hídrico virtual,balanço hídrico virtual,,ipbes,,
,0,,,,,,viruses,virus,virus,vírus,,unesco,,
,0,,,,,,vision,visión,visión,visão,,ipbes,,
,0,,,,,,visions (of the future),visiones (del futuro),visiones (del futuro),visões (do futuro),,ipbes,,
,0,,,,,,visiting teachers,profesor visitador,profesor visitador,professores visitantes,,unesco,,
,0,,,,,,visual arts,artes visuales,artes visuales,Artes visuais,,unesco,,
,0,,,,,,visual learning,aprendizaje visual,aprendizaje visual,aprendizagem visual,,unesco,,
,0,,,,,,visual materials,material visual,material visual,materiais visuais,,unesco,,
,0,,,,,,visualization,visualización,visualización,visualização,,unesco,,
,0,,,,,,vocabularies,vocabulario,vocabulario,vocabulários,,unesco,,
,0,,,,,,vocal music,música vocal,música vocal,Música vocal,,unesco,,
,0,,,,,,vocational education,enseñanza profesional,enseñanza profesional,Educação vocacional,,unesco,,
,0,,,,,,vocational guidance,orientación profesional,orientación profesional,orientação vocacional,,unesco,,
,0,,,,,,vocational school curriculum,plan de estudios profesionales superiores,plan de estudios profesionales superiores,currículo da escola profissionalizante,,unesco,,
,0,,,,,,vocational schools,escuela profesional,escuela profesional,escolas vocacionais,,unesco,,
,0,,,,,,vocational training,formación profesional,formación profesional,formação profissional,,unesco,,
,0,,,,,,vocational training subjects,asignaturas de enseñanza profesional,asignaturas de enseñanza profesional,disciplinas de formação profissional,,unesco,,
,0,,,,,,volatilization,volatilización,volatilización,volatilização,,ipbes,,
,0,,,,,,volcanic eruptions,erupción volcánica,erupción volcánica,erupções vulcânicas,,unesco,,
